OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,,
95,95,72,33.29467909,1153000,1128565,78.5,31500,20679.62011,,
95,95,67,22.71109727,1075000,1306762.5,76.9,31500,20679.62011,,
95,95,62,13.1803221,994000,1446170,75.2,31500,20679.62011,,
95,95,57,4.573367842,979000,1327232.5,74.8,31500,20679.62011,,
105,105,75,25.13447896,1064000,929000,85.9,18000,5757.536313,,
105,105,72,20.02318878,1014000,964350,84.9,18000,5757.536313,,
105,105,67,12.19958243,936000,1082200,83.5,18000,5757.536313,,
105,105,62,5.154232901,858000,1191100,82.3,18000,5757.536313,,
105,105,57,-1.208208779,792000,1230450,80.5,18000,5757.536313,,
105,105,75,25.13447896,1110000,1007312.5,87.2,22500,9252.067039,,
105,105,72,20.02318878,1060000,1128625,86.1,22500,9252.067039,,
105,105,67,12.19958243,980000,1268000,84.6,22500,9252.067039,,
105,105,62,5.154232901,900000,1388000,83.3,22500,9252.067039,,
105,105,57,-1.208208779,854000,1355187.5,82,22500,9252.067039,,
105,105,75,25.13447896,1140000,1170675,88,27000,14142.74302,,
105,105,72,20.02318878,1091000,1283950,86.9,27000,14142.74302,,
105,105,67,12.19958243,1009000,1441375,85.4,27000,14142.74302,,
105,105,62,5.154232901,930000,1580375,83.9,27000,14142.74302,,
105,105,57,-1.208208779,905000,1439600,83.1,27000,14142.74302,,
105,105,75,25.13447896,1161000,1316950,88.5,31500,20679.62011,,
105,105,72,20.02318878,1104000,1437275,87.1,31500,20679.62011,,
105,105,67,12.19958243,1031000,1619937.5,86,31500,20679.62011,,
105,105,62,5.154232901,952000,1729287.5,84.2,31500,20679.62011,,
105,105,57,-1.208208779,946000,1500400,83.9,31500,20679.62011,,
115,115,75,15.36478347,1019000,1115000,96.1,18000,5757.536313,,
115,115,72,11.54235461,967000,1144350,94.7,18000,5757.536313,,
115,115,67,5.691546355,893000,1260210,94.2,18000,5757.536313,,
115,115,62,0.422749936,816000,1357210,94.4,18000,5757.536313,,
115,115,57,-4.335340464,756000,1379700,92.7,18000,5757.536313,,
115,115,75,15.36478347,1061000,1231625,97.4,22500,9252.067039,,
115,115,72,11.54235461,1012000,1342275,96.4,22500,9252.067039,,
115,115,67,5.691546355,932000,1485600,95.3,22500,9252.067039,,
115,115,62,0.422749936,855000,1604600,95.2,22500,9252.067039,,
115,115,57,-4.335340464,820000,1495675,93.4,22500,9252.067039,,
115,115,75,15.36478347,1087000,1433340,98.2,27000,14142.74302,,
115,115,72,11.54235461,1039000,1545130,97.2,27000,14142.74302,,
115,115,67,5.691546355,960000,1703525,96.1,27000,14142.74302,,
115,115,62,0.422749936,882000,1829130,94.4,27000,14142.74302,,
115,115,57,-4.335340464,868000,1585255,94.2,27000,14142.74302,,
115,115,75,15.36478347,1108000,1617730,98.8,31500,20679.62011,,
115,115,72,11.54235461,1059000,1744985,97.8,31500,20679.62011,,
115,115,67,5.691546355,979000,1928112.5,96.7,31500,20679.62011,,
115,115,62,0.422749936,910000,1954092.5,95,31500,20679.62011,,
115,115,57,-4.335340464,906000,1657905,94.8,31500,20679.62011,,
75,75,75,100,1331000,416240,66.6,36000,25095.18994,,
75,75,72,86.8608738,1267000,550008,65.2,36000,25095.18994,,
75,75,67,66.74944445,1169000,747264,63,36000,25095.18994,,
75,75,62,48.63860876,1081000,889240,61.2,36000,25095.18994,,
75,75,57,32.28326182,1069000,943720,61.1,36000,25095.18994,,
85,85,75,63.56878019,1276000,746504,72.8,36000,25095.18994,,
85,85,72,54.09934936,1218000,852992,71.5,36000,25095.18994,,
85,85,67,39.60494643,1133000,1044736,69.6,36000,25095.18994,,
85,85,62,26.55238089,1048000,1216780,67.8,36000,25095.18994,,
85,85,57,14.76500445,1043000,1164320,67.7,36000,25095.18994,,
95,95,75,40.20910644,1231000,1100540,80.3,36000,25095.18994,,
95,95,72,33.29467909,1177000,1230420,79.1,36000,25095.18994,,
95,95,67,22.71109727,1093000,1431360,77.4,36000,25095.18994,,
95,95,62,13.1803221,1017000,1511900,75.6,36000,25095.18994,,
95,95,57,4.573367842,1014000,1370400,75.6,36000,25095.18994,,
105,105,75,25.13447896,1182000,1444900,89.1,36000,25095.18994,,
105,105,72,20.02318878,1129000,1581700,88,36000,25095.18994,,
105,105,67,12.19958243,1047000,1785600,86.4,36000,25095.18994,,
105,105,62,5.154232901,983000,1779800,84.8,36000,25095.18994,,
105,105,57,-1.208208779,979000,1553200,84.7,36000,25095.18994,,
115,115,75,15.36478347,1126000,1801120,99.5,36000,25095.18994,,
115,115,72,11.54235461,1073000,1930980,98.3,36000,25095.18994,,
115,115,67,5.691546355,993000,2134840,97.4,36000,25095.18994,,
115,115,62,0.422749936,938000,2046800,95.3,36000,25095.18994,,
115,115,57,-4.335340464,937000,1713160,95.3,36000,25095.18994,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,1198000,420000,68.6,20000,7141.178771,,
75,75,72,86.8608738,1147000,480000,67.4,20000,7141.178771,,
75,75,67,66.74944445,1057000,569200,65.6,20000,7141.178771,,
75,75,62,48.63860876,970000,670900,64.1,20000,7141.178771,,
75,75,57,32.28326182,883000,759100,62.7,20000,7141.178771,,
75,75,75,100,1251000,422750,69.9,25000,11785.96648,,
75,75,72,86.8608738,1194000,488125,68.5,25000,11785.96648,,
75,75,67,66.74944445,1104000,609750,66.6,25000,11785.96648,,
75,75,62,48.63860876,1017000,736000,65,25000,11785.96648,,
75,75,57,32.28326182,944000,821750,63.7,25000,11785.96648,,
75,75,75,100,1285000,391000,70.8,30000,18262.41341,,
75,75,72,86.8608738,1228000,499550,69.3,30000,18262.41341,,
75,75,67,66.74944445,1138000,646950,67.4,30000,18262.41341,,
75,75,62,48.63860876,1050000,794300,65.7,30000,18262.41341,,
75,75,57,32.28326182,991000,873400,64.7,30000,18262.41341,,
85,85,75,63.56878019,1161000,544000,75.7,20000,7141.178771,,
85,85,72,54.09934936,1111000,634200,74.6,20000,7141.178771,,
85,85,67,39.60494643,1023000,741800,72.9,20000,7141.178771,,
85,85,62,26.55238089,938000,850200,71.5,20000,7141.178771,,
85,85,57,14.76500445,855000,926800,70.2,20000,7141.178771,,
85,85,75,63.56878019,1209000,576250,77,25000,11785.96648,,
85,85,72,54.09934936,1155000,688000,75.7,25000,11785.96648,,
85,85,67,39.60494643,1068000,828250,73.9,25000,11785.96648,,
85,85,62,26.55238089,982000,960000,72.4,25000,11785.96648,,
85,85,57,14.76500445,923000,991375,71.2,25000,11785.96648,,
85,85,75,63.56878019,1238000,668300,77.8,30000,18262.41341,,
85,85,72,54.09934936,1186000,751100,76.5,30000,18262.41341,,
85,85,67,39.60494643,1099000,910050,74.6,30000,18262.41341,,
85,85,62,26.55238089,1012000,1057700,73,30000,18262.41341,,
85,85,57,14.76500445,975000,1053050,72.2,30000,18262.41341,,
95,95,75,40.20910644,1121000,787000,84.1,20000,7141.178771,,
95,95,72,33.29467909,1071000,825600,83,20000,7141.178771,,
95,95,67,22.71109727,985000,919100,81.4,20000,7141.178771,,
95,95,62,13.1803221,902000,1032000,80,20000,7141.178771,,
95,95,57,4.573367842,825000,1091500,79.3,20000,7141.178771,,
95,95,75,40.20910644,1164000,834750,85.2,25000,11785.96648,,
95,95,72,33.29467909,1113000,902250,84.1,25000,11785.96648,,
95,95,67,22.71109727,1027000,1053875,82.4,25000,11785.96648,,
95,95,62,13.1803221,942000,1184000,80.8,25000,11785.96648,,
95,95,57,4.573367842,893000,1167000,79.7,25000,11785.96648,,
95,95,75,40.20910644,1191000,862400,86,30000,18262.41341,,
95,95,72,33.29467909,1141000,1012850,84.8,30000,18262.41341,,
95,95,67,22.71109727,1056000,1179700,83.1,30000,18262.41341,,
95,95,62,13.1803221,970000,1321700,81.5,30000,18262.41341,,
95,95,57,4.573367842,933000,1264650,80.8,30000,18262.41341,,
105,105,75,25.13447896,1077000,986000,93.7,20000,7141.178771,,
105,105,72,20.02318878,1026000,1017500,92.7,20000,7141.178771,,
105,105,67,12.19958243,942000,1097000,91.4,20000,7141.178771,,
105,105,62,5.154232901,861000,1211000,90.5,20000,7141.178771,,
105,105,57,-1.208208779,796000,1215000,89.8,20000,7141.178771,,
105,105,75,25.13447896,1113000,1082750,94.7,25000,11785.96648,,
105,105,72,20.02318878,1064000,1117625,93.7,25000,11785.96648,,
105,105,67,12.19958243,981000,1274125,92.1,25000,11785.96648,,
105,105,62,5.154232901,899000,1405000,91.3,25000,11785.96648,,
105,105,57,-1.208208779,849000,1349875,90.9,25000,11785.96648,,
105,105,75,25.13447896,1139000,1125250,95.4,30000,18262.41341,,
105,105,72,20.02318878,1090000,1278000,94.3,30000,18262.41341,,
105,105,67,12.19958243,1007000,1444500,92.7,30000,18262.41341,,
105,105,62,5.154232901,924000,1573250,91.9,30000,18262.41341,,
105,105,57,-1.208208779,897000,1425000,91.4,30000,18262.41341,,
115,115,75,15.36478347,1025000,1187000,104.6,20000,7141.178771,,
115,115,72,11.54235461,976000,1118400,103.9,20000,7141.178771,,
115,115,67,5.691546355,895000,1278300,103.4,20000,7141.178771,,
115,115,62,0.422749936,817000,1395700,103.4,20000,7141.178771,,
115,115,57,-4.335340464,759000,1355300,103.1,20000,7141.178771,,
115,115,75,15.36478347,1057000,1332500,105.4,25000,11785.96648,,
115,115,72,11.54235461,1010000,1346125,104.6,25000,11785.96648,,
115,115,67,5.691546355,930000,1503000,103.9,25000,11785.96648,,
115,115,62,0.422749936,851000,1625000,103.9,25000,11785.96648,,
115,115,57,-4.335340464,812000,1485750,103.8,25000,11785.96648,,
115,115,75,15.36478347,1080000,1395000,106.1,30000,18262.41341,,
115,115,72,11.54235461,1034000,1535200,105.3,30000,18262.41341,,
115,115,67,5.691546355,954000,1708300,104.3,30000,18262.41341,,
115,115,62,0.422749936,875000,1799650,104.1,30000,18262.41341,,
115,115,57,-4.335340464,858000,1562550,104,30000,18262.41341,,
75,75,75,100,1310000,421875,71.4,35000,27101.88827,,
75,75,72,86.8608738,1252000,514475,70,35000,27101.88827,,
75,75,67,66.74944445,1162000,682700,68,35000,27101.88827,,
75,75,62,48.63860876,1073000,846625,66.2,35000,27101.88827,,
75,75,57,32.28326182,1038000,916200,65.5,35000,27101.88827,,
75,75,75,100,1329000,418400,71.9,40000,38473.17877,,
75,75,72,86.8608738,1273000,528400,70.5,40000,38473.17877,,
75,75,67,66.74944445,1181000,717000,68.4,40000,38473.17877,,
75,75,62,48.63860876,1092000,886800,66.6,40000,38473.17877,,
75,75,57,32.28326182,1074000,948000,66.2,40000,38473.17877,,
85,85,75,63.56878019,1260000,687975,78.4,35000,27101.88827,,
85,85,72,54.09934936,1206000,810450,77.1,35000,27101.88827,,
85,85,67,39.60494643,1121000,988300,75.2,35000,27101.88827,,
85,85,62,26.55238089,1034000,1136450,73.5,35000,27101.88827,,
85,85,57,14.76500445,1007000,1124950,72.9,35000,27101.88827,,
85,85,75,63.56878019,1278000,735800,78.9,40000,38473.17877,,
85,85,72,54.09934936,1224000,866800,77.5,40000,38473.17877,,
85,85,67,39.60494643,1139000,1063000,75.6,40000,38473.17877,,
85,85,62,26.55238089,1054000,1202000,73.9,40000,38473.17877,,
85,85,57,14.76500445,1044000,1165600,73.6,40000,38473.17877,,
95,95,75,40.20910644,1212000,974675,86.6,35000,27101.88827,,
95,95,72,33.29467909,1160000,1117325,85.3,35000,27101.88827,,
95,95,67,22.71109727,1077000,1295100,83.6,35000,27101.88827,,
95,95,62,13.1803221,992000,1418775,81.9,35000,27101.88827,,
95,95,57,4.573367842,973000,1319500,81.5,35000,27101.88827,,
95,95,75,40.20910644,1228000,1067800,87,40000,38473.17877,,
95,95,72,33.29467909,1177000,1212200,85.8,40000,38473.17877,,
95,95,67,22.71109727,1093000,1412800,84,40000,38473.17877,,
95,95,62,13.1803221,1014000,1487000,82.3,40000,38473.17877,,
95,95,57,4.573367842,1006000,1362400,82.2,40000,38473.17877,,
105,105,75,25.13447896,1158000,1273375,95.9,35000,27101.88827,,
105,105,72,20.02318878,1108000,1418875,94.8,35000,27101.88827,,
105,105,67,12.19958243,1026000,1609125,93.2,35000,27101.88827,,
105,105,62,5.154232901,947000,1696000,92.2,35000,27101.88827,,
105,105,57,-1.208208779,937000,1485625,91.7,35000,27101.88827,,
105,105,75,25.13447896,1173000,1405000,96.4,40000,38473.17877,,
105,105,72,20.02318878,1123000,1555000,95.3,40000,38473.17877,,
105,105,67,12.19958243,1041000,1758000,93.6,40000,38473.17877,,
105,105,62,5.154232901,970000,1763000,92.5,40000,38473.17877,,
105,105,57,-1.208208779,967000,1539000,92.4,40000,38473.17877,,
115,115,75,15.36478347,1098000,1586475,106.6,35000,27101.88827,,
115,115,72,11.54235461,1050000,1731900,105.7,35000,27101.88827,,
115,115,67,5.691546355,972000,1915375,104.7,35000,27101.88827,,
115,115,62,0.422749936,901000,1906100,104,35000,27101.88827,,
115,115,57,-4.335340464,894000,1635125,104.2,35000,27101.88827,,
115,115,75,15.36478347,1110000,1749000,107,40000,38473.17877,,
115,115,72,11.54235461,1063000,1911200,106.1,40000,38473.17877,,
115,115,67,5.691546355,985000,2102200,104.9,40000,38473.17877,,
115,115,62,0.422749936,923000,2016400,104.4,40000,38473.17877,,
115,115,57,-4.335340464,922000,1676600,104.5,40000,38473.17877,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,1269000,455000,71.2,20000,7141.178771,,
75,75,72,86.8608738,1208000,507400,69.7,20000,7141.178771,,
75,75,67,66.74944445,1114000,623400,67.3,20000,7141.178771,,
75,75,62,48.63860876,1026000,742240,65.4,20000,7141.178771,,
75,75,57,32.28326182,941000,823480,63.7,20000,7141.178771,,
75,75,75,100,1332000,429250,72.9,25000,11785.96648,,
75,75,72,86.8608738,1267000,524550,71.1,25000,11785.96648,,
75,75,67,66.74944445,1171000,677500,68.7,25000,11785.96648,,
75,75,62,48.63860876,1081000,819150,66.6,25000,11785.96648,,
75,75,57,32.28326182,1010000,886125,65,25000,11785.96648,,
75,75,75,100,1373000,444300,73.9,30000,18262.41341,,
75,75,72,86.8608738,1308000,546460,72.2,30000,18262.41341,,
75,75,67,66.74944445,1210000,722220,69.7,30000,18262.41341,,
75,75,62,48.63860876,1118000,880220,67.5,30000,18262.41341,,
75,75,57,32.28326182,1069000,944800,66.4,30000,18262.41341,,
85,85,75,63.56878019,1231000,574000,78.3,20000,7141.178771,,
85,85,72,54.09934936,1172000,674100,76.7,20000,7141.178771,,
85,85,67,39.60494643,1084000,777600,74.6,20000,7141.178771,,
85,85,62,26.55238089,998000,882760,72.8,20000,7141.178771,,
85,85,57,14.76500445,916000,980440,71.1,20000,7141.178771,,
85,85,75,63.56878019,1285000,648800,79.7,25000,11785.96648,,
85,85,72,54.09934936,1227000,737800,78.3,25000,11785.96648,,
85,85,67,39.60494643,1136000,871500,75.9,25000,11785.96648,,
85,85,62,26.55238089,1048000,1004850,74.1,25000,11785.96648,,
85,85,57,14.76500445,987000,1090125,72.5,25000,11785.96648,,
85,85,75,63.56878019,1324000,712000,80.8,30000,18262.41341,,
85,85,72,54.09934936,1265000,804160,79.2,30000,18262.41341,,
85,85,67,39.60494643,1173000,961400,76.9,30000,18262.41341,,
85,85,62,26.55238089,1083000,1122780,74.9,30000,18262.41341,,
85,85,57,14.76500445,1043000,1165550,73.8,30000,18262.41341,,
95,95,75,40.20910644,1189000,818000,86.5,20000,7141.178771,,
95,95,72,33.29467909,1136000,860000,85.1,20000,7141.178771,,
95,95,67,22.71109727,1049000,994800,83.2,20000,7141.178771,,
95,95,62,13.1803221,963000,1108100,81.5,20000,7141.178771,,
95,95,57,4.573367842,887000,1174600,80.1,20000,7141.178771,,
95,95,75,40.20910644,1241000,909750,88,25000,11785.96648,,
95,95,72,33.29467909,1183000,992625,86.5,25000,11785.96648,,
95,95,67,22.71109727,1097000,1142875,84.5,25000,11785.96648,,
95,95,62,13.1803221,1010000,1281000,82.7,25000,11785.96648,,
95,95,57,4.573367842,955000,1293250,81.3,25000,11785.96648,,
95,95,75,40.20910644,1275000,997500,89,30000,18262.41341,,
95,95,72,33.29467909,1221000,1113350,87.6,30000,18262.41341,,
95,95,67,22.71109727,1131000,1289250,85.5,30000,18262.41341,,
95,95,62,13.1803221,1041000,1436300,83.4,30000,18262.41341,,
95,95,57,4.573367842,1012000,1368400,82.5,30000,18262.41341,,
105,105,75,25.13447896,1147000,1023000,96.1,20000,7141.178771,,
105,105,72,20.02318878,1090000,1056500,94.7,20000,7141.178771,,
105,105,67,12.19958243,1007000,1187000,93.3,20000,7141.178771,,
105,105,62,5.154232901,923000,1301500,92.4,20000,7141.178771,,
105,105,57,-1.208208779,853000,1349500,90.6,20000,7141.178771,,
105,105,75,25.13447896,1193000,1104125,97.6,25000,11785.96648,,
105,105,72,20.02318878,1139000,1231375,96.3,25000,11785.96648,,
105,105,67,12.19958243,1051000,1391000,94.6,25000,11785.96648,,
105,105,62,5.154232901,965000,1523000,93.4,25000,11785.96648,,
105,105,57,-1.208208779,921000,1464125,92.2,25000,11785.96648,,
105,105,75,25.13447896,1224000,1285750,98.6,30000,18262.41341,,
105,105,72,20.02318878,1170000,1402250,97.3,30000,18262.41341,,
105,105,67,12.19958243,1082000,1583750,95.5,30000,18262.41341,,
105,105,62,5.154232901,995000,1712250,94,30000,18262.41341,,
105,105,57,-1.208208779,975000,1552500,93,30000,18262.41341,,
115,115,75,15.36478347,1095000,1163400,107.2,20000,7141.178771,,
115,115,72,11.54235461,1043000,1242100,106.4,20000,7141.178771,,
115,115,67,5.691546355,959000,1377200,105.6,20000,7141.178771,,
115,115,62,0.422749936,877000,1492900,105.4,20000,7141.178771,,
115,115,57,-4.335340464,817000,1493600,104,20000,7141.178771,,
115,115,75,15.36478347,1137000,1353250,108.8,25000,11785.96648,,
115,115,72,11.54235461,1085000,1476750,107.9,25000,11785.96648,,
115,115,67,5.691546355,999000,1634000,106.7,25000,11785.96648,,
115,115,62,0.422749936,915000,1753375,106.4,25000,11785.96648,,
115,115,57,-4.335340464,883000,1614500,104.6,25000,11785.96648,,
115,115,75,15.36478347,1166000,1578600,109.9,30000,18262.41341,,
115,115,72,11.54235461,1113000,1699700,108.8,30000,18262.41341,,
115,115,67,5.691546355,1027000,1875250,107.6,30000,18262.41341,,
115,115,62,0.422749936,945000,1963050,106.5,30000,18262.41341,,
115,115,57,-4.335340464,933000,1706850,105.5,30000,18262.41341,,
75,75,75,100,1402000,443075,74.7,35000,27101.88827,,
75,75,72,86.8608738,1337000,572480,73,35000,27101.88827,,
75,75,67,66.74944445,1239000,767590,70.4,35000,27101.88827,,
75,75,62,48.63860876,1144000,919260,68.2,35000,27101.88827,,
75,75,57,32.28326182,1118000,986575,67.6,35000,27101.88827,,
75,75,75,100,1426000,443600,75.3,40000,38473.17877,,
75,75,72,86.8608738,1360000,584280,73.6,40000,38473.17877,,
75,75,67,66.74944445,1260000,805120,71,40000,38473.17877,,
75,75,62,48.63860876,1170000,959200,68.8,40000,38473.17877,,
75,75,57,32.28326182,1159000,1024200,68.6,40000,38473.17877,,
85,85,75,63.56878019,1351000,767850,81.6,35000,27101.88827,,
85,85,72,54.09934936,1292000,873630,80,35000,27101.88827,,
85,85,67,39.60494643,1199000,1054410,77.6,35000,27101.88827,,
85,85,62,26.55238089,1107000,1230740,75.5,35000,27101.88827,,
85,85,57,14.76500445,1090000,1217575,74.9,35000,27101.88827,,
85,85,75,63.56878019,1373000,819400,82.2,40000,38473.17877,,
85,85,72,54.09934936,1313000,937720,80.6,40000,38473.17877,,
85,85,67,39.60494643,1219000,1145880,78.2,40000,38473.17877,,
85,85,62,26.55238089,1135000,1306400,76.1,40000,38473.17877,,
85,85,57,14.76500445,1128000,1258400,75.9,40000,38473.17877,,
95,95,75,40.20910644,1302000,1105525,89.8,35000,27101.88827,,
95,95,72,33.29467909,1246000,1232075,88.3,35000,27101.88827,,
95,95,67,22.71109727,1155000,1428850,86.2,35000,27101.88827,,
95,95,62,13.1803221,1069000,1551975,84.1,35000,27101.88827,,
95,95,57,4.573367842,1057000,1432375,83.7,35000,27101.88827,,
95,95,75,40.20910644,1322000,1206600,90.4,40000,38473.17877,,
95,95,72,33.29467909,1264000,1343200,88.9,40000,38473.17877,,
95,95,67,22.71109727,1173000,1562800,86.8,40000,38473.17877,,
95,95,62,13.1803221,1097000,1624200,84.7,40000,38473.17877,,
95,95,57,4.573367842,1093000,1482400,84.6,40000,38473.17877,,
105,105,75,25.13447896,1249000,1437875,99.4,35000,27101.88827,,
105,105,72,20.02318878,1192000,1572125,98,35000,27101.88827,,
105,105,67,12.19958243,1104000,1769750,96.2,35000,27101.88827,,
105,105,62,5.154232901,1026000,1841375,94.4,35000,27101.88827,,
105,105,57,-1.208208779,1018000,1614750,94,35000,27101.88827,,
105,105,75,25.13447896,1266000,1589000,100,40000,38473.17877,,
105,105,72,20.02318878,1209000,1729000,98.6,40000,38473.17877,,
105,105,67,12.19958243,1120000,1951000,96.8,40000,38473.17877,,
105,105,62,5.154232901,1054000,1928000,94.6,40000,38473.17877,,
105,105,57,-1.208208779,1052000,1668000,94.7,40000,38473.17877,,
115,115,75,15.36478347,1187000,1781700,110.6,35000,27101.88827,,
115,115,72,11.54235461,1133000,1909175,109.5,35000,27101.88827,,
115,115,67,5.691546355,1046000,2108650,108.3,35000,27101.88827,,
115,115,62,0.422749936,976000,2116375,105.9,35000,27101.88827,,
115,115,57,-4.335340464,973000,1781500,106.2,35000,27101.88827,,
115,115,75,15.36478347,1204000,1969400,111.5,40000,38473.17877,,
115,115,72,11.54235461,1149000,2128200,110.2,40000,38473.17877,,
115,115,67,5.691546355,1061000,2336200,108.6,40000,38473.17877,,
115,115,62,0.422749936,1009000,2169400,106.8,40000,38473.17877,,
115,115,57,-4.335340464,1006000,1837600,106.9,40000,38473.17877,,
