OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
85,80,62,36.22315701468787,275000.0,242000.0,20.1,7500,1925.4301675977654,0.15
85,80,57,22.36175344552283,261000.0,261000.0,19.9,7500,1925.4301675977654,0.26
85,80,75,79.75271186257909,341000.0,141000.0,21.5,8750,2738.1117318435754,0.11
85,80,72,68.61710395182742,327000.0,170000.0,21.2,8750,2738.1117318435754,0.2
85,80,67,51.57236381040482,305000.0,216000.0,20.7,8750,2738.1117318435754,0.17
85,80,62,36.22315701468787,283000.0,260000.0,20.3,8750,2738.1117318435754,0.16
85,80,57,22.36175344552283,273000.0,273000.0,20.1,8750,2692.268156424581,0.33
95,80,75,79.75271186257909,298000.0,119000.0,23.1,5000,898.1173184357541,0.0
95,80,72,68.61710395182742,286000.0,136000.0,22.8,5000,898.1173184357541,0.0
95,80,67,51.57236381040482,265000.0,166000.0,22.5,5000,858.5251396648044,0.15
95,80,62,36.22315701468787,244000.0,193000.0,22.3,5000,858.5251396648044,0.12
95,80,57,22.36175344552283,224000.0,217000.0,22.0,5000,858.5251396648044,0.12
95,80,75,79.75271186257909,312000.0,124000.0,23.4,6250,1358.63687150838,0.0
95,80,72,68.61710395182742,300000.0,147000.0,23.1,6250,1358.63687150838,0.24
95,80,67,51.57236381040482,278000.0,182000.0,22.8,6250,1316.9608938547487,0.15
95,80,62,36.22315701468787,257000.0,216000.0,22.5,6250,1316.9608938547487,0.13
95,80,57,22.36175344552283,241000.0,241000.0,22.2,6250,1316.9608938547487,0.2
95,80,75,79.75271186257909,321000.0,131000.0,23.6,7500,1969.1899441340781,0.13
95,80,72,68.61710395182742,309000.0,157000.0,23.4,7500,1969.1899441340781,0.2
95,80,67,51.57236381040482,288000.0,198000.0,23.0,7500,1969.1899441340781,0.16
95,80,62,36.22315701468787,266000.0,236000.0,22.6,7500,1925.4301675977654,0.15
95,80,57,22.36175344552283,254000.0,254000.0,22.4,7500,1925.4301675977654,0.28
95,80,75,79.75271186257909,328000.0,137000.0,23.8,8750,2738.1117318435754,0.26
95,80,72,68.61710395182742,316000.0,166000.0,23.5,8750,2738.1117318435754,0.19
95,80,67,51.57236381040482,295000.0,212000.0,23.1,8750,2738.1117318435754,0.17
95,80,62,36.22315701468787,273000.0,255000.0,22.7,8750,2692.268156424581,0.17
95,80,57,22.36175344552283,265000.0,265000.0,22.6,8750,2692.268156424581,0.35
105,80,75,79.75271186257909,289000.0,116000.0,25.7,5000,898.1173184357541,0.0
105,80,72,68.61710395182742,277000.0,133000.0,25.6,5000,858.5251396648044,0.0
105,80,67,51.57236381040482,256000.0,162000.0,25.3,5000,858.5251396648044,0.14
105,80,62,36.22315701468787,235000.0,188000.0,25.1,5000,858.5251396648044,0.11
105,80,57,22.36175344552283,214000.0,208000.0,24.9,5000,858.5251396648044,0.12
105,80,75,79.75271186257909,302000.0,121000.0,26.0,6250,1358.63687150838,0.0
105,80,72,68.61710395182742,290000.0,144000.0,25.9,6250,1358.63687150838,0.21
105,80,67,51.57236381040482,268000.0,178000.0,25.6,6250,1316.9608938547487,0.15
105,80,62,36.22315701468787,247000.0,211000.0,25.3,6250,1316.9608938547487,0.13
105,80,57,22.36175344552283,231000.0,228000.0,25.0,6250,1316.9608938547487,0.22
105,80,75,79.75271186257909,311000.0,128000.0,26.2,7500,1969.1899441340781,0.11
105,80,72,68.61710395182742,298000.0,153000.0,26.0,7500,1969.1899441340781,0.18
